category,product_name,product_url,price,old_price,discount,reviews,rating
home_appliances,Cordless Vacuum Cleaner 9000Pa Suction Power 120W Portable Lightweight Handheld Rechargeable HEPA Filter Car Cleaning,https://www.banggood.com/Cordless-Vacuum-Cleaner-9000Pa-Suction-Power-120W-Portable-Lightweight-Handheld-Rechargeable-HEPA-Filter-Car-Home-Cleaning-p-2042974.html?cur_warehouse=CN&ID=515244&rmmds=search,£15.48,£18.57,17% Off,0 review,
home_appliances,Mobile Phone Remote Controller Wireless Infrared Smart App Control Adapter for TV Box Air Conditioner Type C,https://www.banggood.com/Mobile-Phone-Remote-Controller-Wireless-Infrared-Smart-App-Control-Appliances-Adapter-for-TV-Box-Air-Conditioner-Type-C-p-1992619.html?cur_warehouse=CN&ID=6287853&rmmds=search,£9.28,£12.38,25% Off,2 reviews,3.00
home_appliances,1PC EU Plug LED Digital Voltmeter Ammeter Voltage Current Tester Monitor Electrical Meter Indicator for,https://www.banggood.com/1PC-EU-Plug-LED-Digital-Voltmeter-Ammeter-Voltage-Current-Tester-Monitor-Electrical-Meter-Indicator-for-Home-Appliances-p-2019874.html?cur_warehouse=CN&ID=6287832&rmmds=search,£5.72,,,0 review,
home_appliances,1PC EU Plug LED Digital Voltmeter Ammeter Voltage Tester Monitor Voltage Current Meter Indicator for,https://www.banggood.com/1PC-EU-Plug-LED-Digital-Voltmeter-Ammeter-Voltage-Tester-Monitor-Voltage-Current-Meter-Indicator-for-Home-Appliances-p-2019875.html?cur_warehouse=CN&ID=6287845&rmmds=search,£5.72,,,0 review,
home_appliances,JAKEMY 8196 High Efficiency Patented Design Electric Screwdriver with 360° Shadowless Lighting 1500mah PD Charge Battery 4 Adjustable Gears 30 Screwdriver Bits Perfect for and Electronic Repairs,https://www.banggood.com/JAKEMY-8196-High-Efficiency-Patented-Design-Electric-Screwdriver-with-360-Shadowless-Lighting-1500mah-PD-Charge-Battery-4-Adjustable-Gears-30-Screwdriver-Bits-Perfect-for-Home-Appliances-and-Electronic-Repairs-p-2015737.html?cur_warehouse=CN&rmmds=search,£36.38,£43.35,16% Off,5 reviews,5.00
home_appliances,Tuya Multi-Mode ZigBe bluetooth Gateway Hub Wireless Smart Remote Controller Bridge Support Alexa Google,https://www.banggood.com/Tuya-Multi-Mode-ZigBe-bluetooth-Gateway-Hub-Wireless-Smart-Home-Appliances-Remote-Controller-Bridge-Support-Alexa-Google-Home-p-2018951.html?cur_warehouse=CN&rmmds=search,£13.93,£14.70,5% Off,5 reviews,5.00
home_appliances,MOES Tuya WiFi Smart Central Control Panel Wireless Touch Screen Handheld IR Remote Controller for Appliance,https://www.banggood.com/MOES-Tuya-WiFi-Smart-Central-Control-Panel-Wireless-Touch-Screen-Handheld-IR-Remote-Controller-for-Home-Appliance-p-2029371.html?cur_warehouse=CN&rmmds=search,£57.28,£85.15,33% Off,0 review,
home_appliances,Tuya Zigbe IR Remote Control Timer Count Down Infrared Mini Controller for Appliance Voice Control Work with Alexa Google,https://www.banggood.com/Tuya-Zigbe-IR-Remote-Control-Timer-Count-Down-Infrared-Mini-Controller-for-Home-Appliance-Voice-Control-Work-with-Alexa-Google-Home-p-2035429.html?cur_warehouse=CN&ID=6292509&rmmds=search,£10.06,£13.15,24% Off,0 review,
home_appliances,600W Switching Power Supply Transformer Stable PWM Design with Advanced Protection Shortage Overload Over-Voltage Multipurpose for LED Lighting Office Automation,https://www.banggood.com/600W-Switching-Power-Supply-Transformer-Stable-PWM-Design-with-Advanced-Protection-Shortage-Overload-Over-Voltage-Multipurpose-for-LED-Lighting-Home-Appliances-Office-Automation-p-2013361.html?cur_warehouse=CN&ID=520831&rmmds=search,£24.77,£34.83,29% Off,3 reviews,5.00
home_appliances,One Channel Relay ESP32-WROOM Development Board Single Relay Module DC 7-60V Power Supply for Appliance Accessories,https://www.banggood.com/One-Channel-Relay-ESP32-WROOM-Development-Board-Single-Relay-Module-DC-7-60V-Power-Supply-for-Home-Appliance-Accessories-p-2034725.html?cur_warehouse=CN&ID=6292599&rmmds=search,£7.38,£12.07,39% Off,0 review,
