category,product_name,product_url,price,old_price,discount,reviews,rating
laptops,Darmoshark M5 Air Carbon Fiber Wireless Mouse 30g Lightweight PAW3950 8K Polling Rate Tri Mode 2.4G/bluetooth/Wired Gamer Mice for PC Laptop Computer,https://www.banggood.com/Darmoshark-M5-Air-Carbon-Fiber-Wireless-Mouse-30g-Lightweight-PAW3950-8K-Polling-Rate-Tri-Mode-2_4G-or-bluetooth-or-Wired-Gamer-Mice-for-PC-Laptop-Computer-p-2039760.html?cur_warehouse=CN&ID=6287830&rmmds=search,£77.41,£100.63,23% Off,0 review,
laptops,AULA S80 Wired Gaming Mouse Transparent Ergonomic RGB Computer Mouse 7200 DPI for PC Computer Tablet Office,https://www.banggood.com/AULA-S80-Wired-Gaming-Mouse-Transparent-Ergonomic-RGB-Computer-Mouse-7200-DPI-for-PC-Computer-Tablet-Laptops-Office-p-2039765.html?cur_warehouse=CN&ID=6288527&rmmds=search,£14.70,£22.44,35% Off,0 review,
laptops,HXSJ V900 RGB Wired Mechanical Gaming Keyboard 61-Keys Hot-Swappable Red Switch Type-C Wired Gamer Keyboards for PC Laptop Computer,https://www.banggood.com/HXSJ-V900-RGB-Wired-Mechanical-Gaming-Keyboard-61-Keys-Hot-Swappable-Red-Switch-Type-C-Wired-Gamer-Keyboards-for-PC-Laptop-Computer-p-2040690.html?cur_warehouse=CN&ID=6287830&rmmds=search,£22.44,£35.60,37% Off,0 review,
laptops,WAVLINK 13-in-1 USB-C Docking Station with M.2 PCIe and SATA SSD Enclosure 4K Triple Display 100W PD Charging 10Gbps 5Gbps USB Ports HD DPEthernet for Thunderbolt4/3 Computer,https://www.banggood.com/WAVLINK-13-in-1-USB-C-Docking-Station-with-M_2-PCIe-and-SATA-SSD-Enclosure-4K-Triple-Display-100W-PD-Charging-10Gbps-5Gbps-USB-Ports-HD-DPEthernet-for-Thunderbolt4-or-3-Laptops-Computer-p-2040720.html?cur_warehouse=CN&ID=6332012&rmmds=search,£64.25,£77.41,17% Off,0 review,
laptops,SMAILWOLF M6 Tri-mode Gaming Mouse with Charging Dock PAW3311 Sensor 12000DPI 1KHz Return Rate Power Display 57g Lightweight Ergonomics E-sports Gamer Mice for PC Laptop Computer,https://www.banggood.com/SMAILWOLF-M6-Tri-mode-Gaming-Mouse-with-Charging-Dock-PAW3311-Sensor-12000DPI-1KHz-Return-Rate-Power-Display-57g-Lightweight-Ergonomics-E-sports-Gamer-Mice-for-PC-Laptop-Computer-p-2041469.html?cur_warehouse=CN&ID=6287830&rmmds=search,£23.22,£30.96,25% Off,0 review,
laptops,EWEADN V82 Three-mode Mechanical Gaming Keyboard with Multifunctional Knob 81-keys Hot-swappable RGB Lighting Transparent PC Case 3000mAh Battery 75% Layout Keyboards for Office Laptop Computer,https://www.banggood.com/EWEADN-V82-Three-mode-Mechanical-Gaming-Keyboard-with-Multifunctional-Knob-81-keys-Hot-swappable-RGB-Lighting-Transparent-PC-Case-3000mAh-Battery-75-pencent-Layout-Keyboards-for-Office-Laptop-Computer-p-2041476.html?cur_warehouse=CN&ID=6335213&rmmds=search,£48.76,£69.67,30% Off,0 review,
laptops,[GaN Tech] Bakeey 140W 5-Port USB PD Charger Desktop Charging Station with 15W Wireless Charger Fast Wireless Charging Dock for Smart Phones for iPhone 15 14 13 Pro for Samsung for Xiaomi for Laptop Tablet,https://www.banggood.com/GaN-Tech-Bakeey-140W-5-Port-USB-PD-Charger-Desktop-Charging-Station-with-15W-Wireless-Charger-Fast-Wireless-Charging-Dock-for-Smart-Phones-for-iPhone-15-14-13-Pro-for-Samsung-for-Xiaomi-for-Laptop-Tablet-p-2020151.html?cur_warehouse=CN&ID=47184&rmmds=search,£29.41,£46.44,37% Off,1 review,4.00
laptops,Aigo W381 USB3.2 Gen1 Flash Drive USB-A & Type-C 256GB 128GB 220MB/s Fast Speed Pendrive U Disk for Phone Laptop Computer,https://www.banggood.com/Aigo-W381-USB3_2-Gen1-Flash-Drive-USB-A-and-Type-C-256GB-128GB-220MB-or-s-Fast-Speed-Pendrive-U-Disk-for-Phone-Laptop-Computer-p-2020651.html?cur_warehouse=CN&ID=6285945&rmmds=search,£10.06,£27.86,64% Off,0 review,
laptops,WOLF OF WILDERNESS K8 100 Keys Wireless bluetooth Mechanical Gaming Keyboard Tri-mode Connection Gasket Structure Hot Swappable RGB Light Customed Gamer Keyboards for Laptop Computer,https://www.banggood.com/WOLF-OF-WILDERNESS-K8-100-Keys-Wireless-bluetooth-Mechanical-Gaming-Keyboard-Tri-mode-Connection-Gasket-Structure-Hot-Swappable-RGB-Light-Customed-Gamer-Keyboards-for-Laptop-Computer-p-2023649.html?cur_warehouse=CN&ID=6287836&rmmds=search,£23.22,£36.38,36% Off,1 review,5.00
laptops,ORICO A3H 7 In 1 USB 3.0 Hub Docking Station Aluminum USB Splitter with 7USB3.0 for PC Laptop Matebook HUAWEI XIAOMI Macbook Pro,https://www.banggood.com/ORICO-A3H-7-In-1-USB-3_0-Hub-Docking-Station-Aluminum-USB-Splitter-with-7USB3_0-for-PC-Laptop-Matebook-HUAWEI-XIAOMI-Macbook-Pro-p-2024573.html?cur_warehouse=CN&ID=6287830&rmmds=search,£17.02,£38.70,56% Off,1 review,5.00
